Video,Score
15_sd21_common_voice_en_36411274_dinet.mp4,2.3
15_sd21_common_voice_en_36411286_dinet.mp4,2.5
15_sd21_common_voice_en_36411293_dinet.mp4,1.9
15_sd3_common_voice_en_36411224_dinet.mp4,2.7
15_sd3_common_voice_en_36411240_dinet.mp4,2.6
15_sd3_common_voice_en_36411274_dinet.mp4,3.5
15_sd3_common_voice_en_36411286_dinet.mp4,0.2
15_sd3_common_voice_en_36411293_dinet.mp4,2.7
17_dalle3_common_voice_en_36505759_dinet.mp4,1.7
17_dalle3_common_voice_en_36505760_dinet.mp4,2.6
17_dalle3_common_voice_en_36505761_dinet.mp4,0.5
17_dalle3_common_voice_en_36505763_dinet.mp4,3.8
17_flux_common_voice_en_36505762_dinet.mp4,3.6
17_idea_common_voice_en_36505759_dinet.mp4,3.2
17_idea_common_voice_en_36505760_dinet.mp4,2.6
17_idea_common_voice_en_36505761_dinet.mp4,2.3
17_idea_common_voice_en_36505762_dinet.mp4,2.9
17_idea_common_voice_en_36505763_dinet.mp4,1.6
17_kandinsky_common_voice_en_36505759_dinet.mp4,3.6
17_kandinsky_common_voice_en_36505760_dinet.mp4,2.6
17_kandinsky_common_voice_en_36505761_dinet.mp4,2.6
17_mid_common_voice_en_36505759_dinet.mp4,1.5
17_mid_common_voice_en_36505760_dinet.mp4,1.2
17_mid_common_voice_en_36505761_dinet.mp4,1.2
17_mid_common_voice_en_36505762_dinet.mp4,2.9
17_mid_common_voice_en_36505763_dinet.mp4,2.7
17_opendalle11_common_voice_en_36505759_dinet.mp4,4.6
17_opendalle11_common_voice_en_36505760_dinet.mp4,3.2
17_opendalle11_common_voice_en_36505761_dinet.mp4,3.4
17_opendalle11_common_voice_en_36505762_dinet.mp4,3.8
17_opendalle11_common_voice_en_36505763_dinet.mp4,4.5
17_proteus_common_voice_en_36505759_dinet.mp4,3
17_proteus_common_voice_en_36505760_dinet.mp4,0.6
17_proteus_common_voice_en_36505761_dinet.mp4,2.6
17_proteus_common_voice_en_36505762_dinet.mp4,3.6
17_proteus_common_voice_en_36505763_dinet.mp4,2.3
17_sd1_common_voice_en_36505759_dinet.mp4,2
17_sd1_common_voice_en_36505760_dinet.mp4,2.9
17_sd1_common_voice_en_36505761_dinet.mp4,3.1
17_sd1_common_voice_en_36505762_dinet.mp4,3.3
17_sd1_common_voice_en_36505763_dinet.mp4,3.1
17_sd3_common_voice_en_36505759_dinet.mp4,3.6
17_sd3_common_voice_en_36505760_dinet.mp4,2.2
17_sd3_common_voice_en_36505761_dinet.mp4,1.8
17_sd3_common_voice_en_36505762_dinet.mp4,3.6
17_sd3_common_voice_en_36505763_dinet.mp4,0.8
18_dalle3_common_voice_en_35261687_dinet.mp4,2.9
18_dalle3_common_voice_en_35261702_dinet.mp4,2
18_dalle3_common_voice_en_35261730_dinet.mp4,3.1
18_dalle3_common_voice_en_35261735_dinet.mp4,2.6
18_dalle3_common_voice_en_35299831_dinet.mp4,2.5
18_flux_common_voice_en_35261687_dinet.mp4,0.6
18_flux_common_voice_en_35261702_dinet.mp4,2.6
18_flux_common_voice_en_35261730_dinet.mp4,1.1
18_flux_common_voice_en_35261735_dinet.mp4,2.6
18_flux_common_voice_en_35299831_dinet.mp4,2.6
18_fooocus_common_voice_en_35261687_dinet.mp4,2.9
18_fooocus_common_voice_en_35261702_dinet.mp4,1.8
18_fooocus_common_voice_en_35261730_dinet.mp4,2
18_fooocus_common_voice_en_35261735_dinet.mp4,3.7
18_fooocus_common_voice_en_35299831_dinet.mp4,3.6
18_idea_common_voice_en_35261687_dinet.mp4,3
18_idea_common_voice_en_35261702_dinet.mp4,2.5
18_idea_common_voice_en_35261730_dinet.mp4,3.2
18_idea_common_voice_en_35261735_dinet.mp4,3.5
18_idea_common_voice_en_35299831_dinet.mp4,4.8
18_kandinsky_common_voice_en_35261687_dinet.mp4,3.2
18_kandinsky_common_voice_en_35261702_dinet.mp4,1
18_kandinsky_common_voice_en_35261730_dinet.mp4,2.8
18_kandinsky_common_voice_en_35261735_dinet.mp4,2.6
18_kandinsky_common_voice_en_35299831_dinet.mp4,3.4
18_mid_common_voice_en_35261687_dinet.mp4,1.5
18_mid_common_voice_en_35261702_dinet.mp4,3.9
18_mid_common_voice_en_35261730_dinet.mp4,3.6
18_mid_common_voice_en_35261735_dinet.mp4,3.6
18_mid_common_voice_en_35299831_dinet.mp4,2.8
18_opendalle11_common_voice_en_35261687_dinet.mp4,4.2
18_opendalle11_common_voice_en_35261702_dinet.mp4,2.3
18_opendalle11_common_voice_en_35261730_dinet.mp4,2.2
18_opendalle11_common_voice_en_35261735_dinet.mp4,3.5
18_opendalle11_common_voice_en_35299831_dinet.mp4,3.1
18_proteus_common_voice_en_35261687_dinet.mp4,3
18_proteus_common_voice_en_35261702_dinet.mp4,3
18_proteus_common_voice_en_35261730_dinet.mp4,3.6
18_proteus_common_voice_en_35261735_dinet.mp4,3.3
18_proteus_common_voice_en_35299831_dinet.mp4,3.8
18_sd1_common_voice_en_35261687_dinet.mp4,4
18_sd1_common_voice_en_35261702_dinet.mp4,0.8
18_sd1_common_voice_en_35261730_dinet.mp4,2.1
18_sd1_common_voice_en_35261735_dinet.mp4,2.3
18_sd1_common_voice_en_35299831_dinet.mp4,2.5
18_sd15_common_voice_en_35261687_dinet.mp4,1.9
18_sd15_common_voice_en_35261702_dinet.mp4,1.2
18_sd15_common_voice_en_35261730_dinet.mp4,2.5
18_sd15_common_voice_en_35261735_dinet.mp4,0.6
18_sd15_common_voice_en_35299831_dinet.mp4,2.1
18_sd21_common_voice_en_35261687_dinet.mp4,1.7
18_sd21_common_voice_en_35261702_dinet.mp4,0.2
18_sd21_common_voice_en_35261730_dinet.mp4,2.8
18_sd21_common_voice_en_35261735_dinet.mp4,2.6
18_sd21_common_voice_en_35299831_dinet.mp4,0.4
18_sd3_common_voice_en_35261687_dinet.mp4,3.4
18_sd3_common_voice_en_35261702_dinet.mp4,2.7
18_sd3_common_voice_en_35261730_dinet.mp4,3.2
18_sd3_common_voice_en_35261735_dinet.mp4,3.7
18_sd3_common_voice_en_35299831_dinet.mp4,2.4
22_dalle3_common_voice_en_36499595_dinet.mp4,0.8
22_dalle3_common_voice_en_36499596_dinet.mp4,1.2
22_dalle3_common_voice_en_36499599_dinet.mp4,1.4
22_dalle3_common_voice_en_36499600_dinet.mp4,2.2
22_dalle3_common_voice_en_36499603_dinet.mp4,2.2
22_fooocus_common_voice_en_36499595_dinet.mp4,4.6
22_fooocus_common_voice_en_36499596_dinet.mp4,3.1
22_fooocus_common_voice_en_36499599_dinet.mp4,4.7
22_fooocus_common_voice_en_36499600_dinet.mp4,2.9
22_fooocus_common_voice_en_36499603_dinet.mp4,2.9
22_idea_common_voice_en_36499595_dinet.mp4,3.2
22_idea_common_voice_en_36499596_dinet.mp4,3
22_idea_common_voice_en_36499599_dinet.mp4,2
22_idea_common_voice_en_36499600_dinet.mp4,1.7
22_idea_common_voice_en_36499603_dinet.mp4,2.6
22_mid_common_voice_en_36499595_dinet.mp4,0.6
22_mid_common_voice_en_36499596_dinet.mp4,2.8
22_mid_common_voice_en_36499599_dinet.mp4,1.8
22_mid_common_voice_en_36499600_dinet.mp4,2.2
22_mid_common_voice_en_36499603_dinet.mp4,2.4
22_opendalle11_common_voice_en_36499595_dinet.mp4,2
22_opendalle11_common_voice_en_36499596_dinet.mp4,0.7
22_opendalle11_common_voice_en_36499599_dinet.mp4,0.3
22_opendalle11_common_voice_en_36499600_dinet.mp4,1.6
22_opendalle11_common_voice_en_36499603_dinet.mp4,1.6
22_proteus_common_voice_en_36499599_dinet.mp4,3.5
22_sd1_common_voice_en_36499595_dinet.mp4,2.5
22_sd1_common_voice_en_36499596_dinet.mp4,2.2
22_sd1_common_voice_en_36499599_dinet.mp4,1.9
22_sd1_common_voice_en_36499600_dinet.mp4,2.5
22_sd1_common_voice_en_36499603_dinet.mp4,2.5
22_sd3_common_voice_en_36499595_dinet.mp4,3.5
22_sd3_common_voice_en_36499596_dinet.mp4,2.5
22_sd3_common_voice_en_36499599_dinet.mp4,2.6
22_sd3_common_voice_en_36499600_dinet.mp4,2.7
22_sd3_common_voice_en_36499603_dinet.mp4,2.7
23_dalle3_common_voice_en_35397115_dinet.mp4,3.5
23_dalle3_common_voice_en_35397117_dinet.mp4,3.2
23_dalle3_common_voice_en_35397118_dinet.mp4,2.5
23_dalle3_common_voice_en_35397967_dinet.mp4,2.5
23_dalle3_common_voice_en_35397968_dinet.mp4,2.2
23_flux_common_voice_en_35397115_dinet.mp4,1.8
23_flux_common_voice_en_35397117_dinet.mp4,2.9
23_flux_common_voice_en_35397118_dinet.mp4,2.6
23_flux_common_voice_en_35397967_dinet.mp4,3.3
23_flux_common_voice_en_35397968_dinet.mp4,3.9
23_fooocus_common_voice_en_35397115_dinet.mp4,3.7
23_fooocus_common_voice_en_35397117_dinet.mp4,2.7
23_fooocus_common_voice_en_35397118_dinet.mp4,3.3
23_fooocus_common_voice_en_35397967_dinet.mp4,3.4
23_fooocus_common_voice_en_35397968_dinet.mp4,2.3
23_idea_common_voice_en_35397115_dinet.mp4,3.9
23_idea_common_voice_en_35397117_dinet.mp4,3.9
23_idea_common_voice_en_35397118_dinet.mp4,1.7
23_idea_common_voice_en_35397967_dinet.mp4,3
23_idea_common_voice_en_35397968_dinet.mp4,3.8
23_kandinsky_common_voice_en_35397115_dinet.mp4,1.2
23_kandinsky_common_voice_en_35397117_dinet.mp4,2.5
23_kandinsky_common_voice_en_35397118_dinet.mp4,2.9
23_kandinsky_common_voice_en_35397967_dinet.mp4,2.9
23_kandinsky_common_voice_en_35397968_dinet.mp4,2.9
23_opendalle11_common_voice_en_35397115_dinet.mp4,3
23_opendalle11_common_voice_en_35397117_dinet.mp4,2.8
23_opendalle11_common_voice_en_35397118_dinet.mp4,4.1
23_opendalle11_common_voice_en_35397967_dinet.mp4,3.1
23_opendalle11_common_voice_en_35397968_dinet.mp4,3.5
23_proteus_common_voice_en_35397115_dinet.mp4,3.4
23_proteus_common_voice_en_35397117_dinet.mp4,3.9
23_proteus_common_voice_en_35397118_dinet.mp4,3.7
23_proteus_common_voice_en_35397967_dinet.mp4,0.4
23_proteus_common_voice_en_35397968_dinet.mp4,2.9
23_sd1_common_voice_en_35397115_dinet.mp4,2.8
23_sd1_common_voice_en_35397117_dinet.mp4,1.6
23_sd1_common_voice_en_35397118_dinet.mp4,3.6
23_sd1_common_voice_en_35397967_dinet.mp4,1.4
23_sd1_common_voice_en_35397968_dinet.mp4,0.4
23_sd15_common_voice_en_35397115_dinet.mp4,2.2
23_sd15_common_voice_en_35397117_dinet.mp4,2.9
23_sd15_common_voice_en_35397118_dinet.mp4,2.6
23_sd15_common_voice_en_35397967_dinet.mp4,1.6
23_sd15_common_voice_en_35397968_dinet.mp4,1.4
23_sd3_common_voice_en_35397115_dinet.mp4,3
23_sd3_common_voice_en_35397117_dinet.mp4,2.6
23_sd3_common_voice_en_35397118_dinet.mp4,3.6
23_sd3_common_voice_en_35397967_dinet.mp4,3.3
23_sd3_common_voice_en_35397968_dinet.mp4,2
24_dalle3_common_voice_en_36503621_dinet.mp4,2.8
24_dalle3_common_voice_en_36503625_dinet.mp4,1.2
24_flux_common_voice_en_36503619_dinet.mp4,2.1
24_flux_common_voice_en_36503621_dinet.mp4,2.9
24_flux_common_voice_en_36503623_dinet.mp4,2.3
24_flux_common_voice_en_36503624_dinet.mp4,1.5
24_flux_common_voice_en_36503625_dinet.mp4,2
24_fooocus_common_voice_en_36503619_dinet.mp4,2.9
24_fooocus_common_voice_en_36503621_dinet.mp4,3.4
24_fooocus_common_voice_en_36503623_dinet.mp4,3.1
24_fooocus_common_voice_en_36503624_dinet.mp4,1.8
24_fooocus_common_voice_en_36503625_dinet.mp4,3.2
24_idea_common_voice_en_36503619_dinet.mp4,2.8
24_idea_common_voice_en_36503621_dinet.mp4,2.6
24_idea_common_voice_en_36503623_dinet.mp4,1.8
24_idea_common_voice_en_36503624_dinet.mp4,2.5
24_idea_common_voice_en_36503625_dinet.mp4,2.3
24_mid_common_voice_en_36503619_dinet.mp4,3
24_mid_common_voice_en_36503621_dinet.mp4,2.6
24_mid_common_voice_en_36503623_dinet.mp4,3.1
24_mid_common_voice_en_36503624_dinet.mp4,1.8
24_mid_common_voice_en_36503625_dinet.mp4,2.8
24_opendalle11_common_voice_en_36503619_dinet.mp4,3.8
24_opendalle11_common_voice_en_36503623_dinet.mp4,3.1
24_opendalle11_common_voice_en_36503624_dinet.mp4,4.2
24_opendalle11_common_voice_en_36503625_dinet.mp4,4.4
24_sd1_common_voice_en_36503619_dinet.mp4,2.9
24_sd1_common_voice_en_36503621_dinet.mp4,1.9
24_sd1_common_voice_en_36503623_dinet.mp4,3.6
24_sd1_common_voice_en_36503624_dinet.mp4,3.6
24_sd1_common_voice_en_36503625_dinet.mp4,1.9
24_sd21_common_voice_en_36503619_dinet.mp4,3.7
24_sd21_common_voice_en_36503621_dinet.mp4,4.3
24_sd21_common_voice_en_36503623_dinet.mp4,4.8
24_sd21_common_voice_en_36503624_dinet.mp4,2.4
24_sd21_common_voice_en_36503625_dinet.mp4,2.3
24_sd3_common_voice_en_36503619_dinet.mp4,3.7
24_sd3_common_voice_en_36503621_dinet.mp4,1.3
24_sd3_common_voice_en_36503623_dinet.mp4,1.5
24_sd3_common_voice_en_36503624_dinet.mp4,2.8
24_sd3_common_voice_en_36503625_dinet.mp4,2.3
25_dalle3_common_voice_en_36339928_dinet.mp4,2
25_dalle3_common_voice_en_36339930_dinet.mp4,2.6
25_dalle3_common_voice_en_36339931_dinet.mp4,2.2
25_dalle3_common_voice_en_36339988_dinet.mp4,2.6
25_dalle3_common_voice_en_36339990_dinet.mp4,2.8
25_flux_common_voice_en_36339928_dinet.mp4,3.4
25_flux_common_voice_en_36339930_dinet.mp4,2.3
25_flux_common_voice_en_36339931_dinet.mp4,3.7
25_flux_common_voice_en_36339988_dinet.mp4,2.5
25_flux_common_voice_en_36339990_dinet.mp4,3.4
25_fooocus_common_voice_en_36339928_dinet.mp4,2.3
25_fooocus_common_voice_en_36339930_dinet.mp4,3.5
25_fooocus_common_voice_en_36339931_dinet.mp4,3
25_fooocus_common_voice_en_36339988_dinet.mp4,3.8
25_fooocus_common_voice_en_36339990_dinet.mp4,3.1
25_idea_common_voice_en_36339928_dinet.mp4,1.8
25_idea_common_voice_en_36339930_dinet.mp4,2.6
25_idea_common_voice_en_36339931_dinet.mp4,2.8
25_idea_common_voice_en_36339988_dinet.mp4,0.8
25_idea_common_voice_en_36339990_dinet.mp4,3.4
25_kandinsky_common_voice_en_36339928_dinet.mp4,3.5
25_kandinsky_common_voice_en_36339930_dinet.mp4,2.7
25_kandinsky_common_voice_en_36339931_dinet.mp4,3.1
25_kandinsky_common_voice_en_36339988_dinet.mp4,3.2
25_kandinsky_common_voice_en_36339990_dinet.mp4,3.1
25_proteus_common_voice_en_36339928_dinet.mp4,2.7
25_proteus_common_voice_en_36339930_dinet.mp4,3.2
25_proteus_common_voice_en_36339931_dinet.mp4,2.7
25_proteus_common_voice_en_36339988_dinet.mp4,2
25_proteus_common_voice_en_36339990_dinet.mp4,3.2
25_sd1_common_voice_en_36339930_dinet.mp4,3.3
25_sd1_common_voice_en_36339990_dinet.mp4,4.4
25_sd15_common_voice_en_36339928_dinet.mp4,1
25_sd15_common_voice_en_36339930_dinet.mp4,2.5
25_sd15_common_voice_en_36339931_dinet.mp4,2.4
25_sd15_common_voice_en_36339988_dinet.mp4,2.6
25_sd15_common_voice_en_36339990_dinet.mp4,1
25_sd21_common_voice_en_36339928_dinet.mp4,1.6
25_sd21_common_voice_en_36339930_dinet.mp4,2.2
25_sd21_common_voice_en_36339931_dinet.mp4,1.7
25_sd21_common_voice_en_36339988_dinet.mp4,2.7
25_sd21_common_voice_en_36339990_dinet.mp4,3.1
25_sd3_common_voice_en_36339928_dinet.mp4,2.8
25_sd3_common_voice_en_36339930_dinet.mp4,3.5
25_sd3_common_voice_en_36339931_dinet.mp4,1.8
25_sd3_common_voice_en_36339988_dinet.mp4,3.4
25_sd3_common_voice_en_36339990_dinet.mp4,3.3
8_dalle3_common_voice_en_36509013_dinet.mp4,3.4
8_dalle3_common_voice_en_36509014_dinet.mp4,2
8_dalle3_common_voice_en_36509026_dinet.mp4,3.8
8_dalle3_common_voice_en_36509027_dinet.mp4,3.5
8_dalle3_common_voice_en_36509038_dinet.mp4,3.4
8_flux_common_voice_en_36509013_dinet.mp4,2.8
8_flux_common_voice_en_36509014_dinet.mp4,2.6
8_flux_common_voice_en_36509026_dinet.mp4,2.7
8_flux_common_voice_en_36509027_dinet.mp4,2.4
8_flux_common_voice_en_36509038_dinet.mp4,3.6
8_fooocus_common_voice_en_36509013_dinet.mp4,3
8_fooocus_common_voice_en_36509014_dinet.mp4,2.3
8_fooocus_common_voice_en_36509026_dinet.mp4,3.5
8_fooocus_common_voice_en_36509027_dinet.mp4,3.7
8_fooocus_common_voice_en_36509038_dinet.mp4,3.1
8_idea_common_voice_en_36509013_dinet.mp4,2.8
8_idea_common_voice_en_36509014_dinet.mp4,4.3
8_idea_common_voice_en_36509026_dinet.mp4,2
8_idea_common_voice_en_36509027_dinet.mp4,4.7
8_idea_common_voice_en_36509038_dinet.mp4,2.8
8_kandinsky_common_voice_en_36509038_dinet.mp4,2.8
8_mid_common_voice_en_36509013_dinet.mp4,3.1
8_mid_common_voice_en_36509014_dinet.mp4,2.9
8_mid_common_voice_en_36509026_dinet.mp4,3.4
8_mid_common_voice_en_36509027_dinet.mp4,3.6
8_mid_common_voice_en_36509038_dinet.mp4,3.9
8_opendalle11_common_voice_en_36509013_dinet.mp4,3.5
8_opendalle11_common_voice_en_36509014_dinet.mp4,3.6
8_opendalle11_common_voice_en_36509026_dinet.mp4,2
8_opendalle11_common_voice_en_36509027_dinet.mp4,2.9
8_opendalle11_common_voice_en_36509038_dinet.mp4,3
8_proteus_common_voice_en_36509013_dinet.mp4,3.7
8_proteus_common_voice_en_36509014_dinet.mp4,3.7
8_proteus_common_voice_en_36509026_dinet.mp4,4
8_proteus_common_voice_en_36509027_dinet.mp4,4.6
8_proteus_common_voice_en_36509038_dinet.mp4,4.6
8_sd15_common_voice_en_36509013_dinet.mp4,3.2
8_sd15_common_voice_en_36509014_dinet.mp4,2.8
8_sd15_common_voice_en_36509026_dinet.mp4,2.5
8_sd15_common_voice_en_36509027_dinet.mp4,2.2
8_sd15_common_voice_en_36509038_dinet.mp4,2.5
8_sd21_common_voice_en_36509013_dinet.mp4,2.7
8_sd21_common_voice_en_36509014_dinet.mp4,3.5
8_sd21_common_voice_en_36509026_dinet.mp4,3.5
8_sd21_common_voice_en_36509027_dinet.mp4,3.3
8_sd21_common_voice_en_36509038_dinet.mp4,3.7
8_sd3_common_voice_en_36509013_dinet.mp4,2.7
8_sd3_common_voice_en_36509014_dinet.mp4,3.1
8_sd3_common_voice_en_36509026_dinet.mp4,2
8_sd3_common_voice_en_36509027_dinet.mp4,3.3
8_sd3_common_voice_en_36509038_dinet.mp4,2.8
15_dalle3_common_voice_en_36411224_dreamtalk.mp4,2.6
15_dalle3_common_voice_en_36411240_dreamtalk.mp4,2.1
15_dalle3_common_voice_en_36411274_dreamtalk.mp4,2.1
15_dalle3_common_voice_en_36411286_dreamtalk.mp4,2.5
15_dalle3_common_voice_en_36411293_dreamtalk.mp4,3.3
15_flux_common_voice_en_36411224_dreamtalk.mp4,0.3
15_flux_common_voice_en_36411240_dreamtalk.mp4,0.6
15_flux_common_voice_en_36411274_dreamtalk.mp4,1.2
15_flux_common_voice_en_36411286_dreamtalk.mp4,0.5
15_flux_common_voice_en_36411293_dreamtalk.mp4,0.9
15_fooocus_common_voice_en_36411224_dreamtalk.mp4,2.8
15_fooocus_common_voice_en_36411240_dreamtalk.mp4,2.6
15_fooocus_common_voice_en_36411274_dreamtalk.mp4,3.3
15_fooocus_common_voice_en_36411286_dreamtalk.mp4,3.3
15_fooocus_common_voice_en_36411293_dreamtalk.mp4,2.7
15_idea_common_voice_en_36411224_dreamtalk.mp4,2.6
15_idea_common_voice_en_36411240_dreamtalk.mp4,2.5
15_idea_common_voice_en_36411274_dreamtalk.mp4,2.2
15_idea_common_voice_en_36411286_dreamtalk.mp4,2.5
15_idea_common_voice_en_36411293_dreamtalk.mp4,3.2
15_kandinsky_common_voice_en_36411224_dreamtalk.mp4,2
15_kandinsky_common_voice_en_36411240_dreamtalk.mp4,1.8
15_kandinsky_common_voice_en_36411274_dreamtalk.mp4,2.5
15_kandinsky_common_voice_en_36411286_dreamtalk.mp4,1.8
15_kandinsky_common_voice_en_36411293_dreamtalk.mp4,2.8
15_mid_common_voice_en_36411224_dreamtalk.mp4,1.7
15_mid_common_voice_en_36411240_dreamtalk.mp4,1.5
15_mid_common_voice_en_36411274_dreamtalk.mp4,1.8
15_mid_common_voice_en_36411286_dreamtalk.mp4,1.7
15_mid_common_voice_en_36411293_dreamtalk.mp4,0.6
15_opendalle11_common_voice_en_36411224_dreamtalk.mp4,3.5
15_opendalle11_common_voice_en_36411240_dreamtalk.mp4,3.2
15_opendalle11_common_voice_en_36411274_dreamtalk.mp4,3.5
15_opendalle11_common_voice_en_36411286_dreamtalk.mp4,3.5
15_opendalle11_common_voice_en_36411293_dreamtalk.mp4,3.9
15_proteus_common_voice_en_36411224_dreamtalk.mp4,1.2
15_proteus_common_voice_en_36411240_dreamtalk.mp4,2.9
15_proteus_common_voice_en_36411274_dreamtalk.mp4,3.3
15_proteus_common_voice_en_36411286_dreamtalk.mp4,1.3
15_proteus_common_voice_en_36411293_dreamtalk.mp4,1.1
15_sd21_common_voice_en_36411224_dreamtalk.mp4,0.6
15_sd21_common_voice_en_36411240_dreamtalk.mp4,1.5
15_sd21_common_voice_en_36411274_dreamtalk.mp4,0.9
15_sd21_common_voice_en_36411286_dreamtalk.mp4,0.5
15_sd21_common_voice_en_36411293_dreamtalk.mp4,0.9
15_sd3_common_voice_en_36411224_dreamtalk.mp4,2.8
15_sd3_common_voice_en_36411240_dreamtalk.mp4,2.6
15_sd3_common_voice_en_36411274_dreamtalk.mp4,2.1
15_sd3_common_voice_en_36411286_dreamtalk.mp4,2.6
15_sd3_common_voice_en_36411293_dreamtalk.mp4,2.7
17_dalle3_common_voice_en_36505759_dreamtalk.mp4,2.5
17_dalle3_common_voice_en_36505760_dreamtalk.mp4,2.3
17_dalle3_common_voice_en_36505761_dreamtalk.mp4,3.5
17_dalle3_common_voice_en_36505762_dreamtalk.mp4,3
17_dalle3_common_voice_en_36505763_dreamtalk.mp4,3
17_flux_common_voice_en_36505759_dreamtalk.mp4,3.3
17_flux_common_voice_en_36505760_dreamtalk.mp4,2.4
17_flux_common_voice_en_36505761_dreamtalk.mp4,3.1
17_flux_common_voice_en_36505762_dreamtalk.mp4,3.2
17_flux_common_voice_en_36505763_dreamtalk.mp4,3.1
17_fooocus_common_voice_en_36505759_dreamtalk.mp4,2.8
17_fooocus_common_voice_en_36505760_dreamtalk.mp4,2.7
17_fooocus_common_voice_en_36505761_dreamtalk.mp4,3
17_fooocus_common_voice_en_36505762_dreamtalk.mp4,3.7
17_fooocus_common_voice_en_36505763_dreamtalk.mp4,3
17_idea_common_voice_en_36505759_dreamtalk.mp4,2.6
17_idea_common_voice_en_36505760_dreamtalk.mp4,3.1
17_idea_common_voice_en_36505761_dreamtalk.mp4,2.1
17_idea_common_voice_en_36505762_dreamtalk.mp4,2.8
